Data Index	Xground	Yground	Zground	Xoff	Yoff	Zoff	Xon	Yon	Zon
1806.254486	4.38E-16	7.41E-16	7.92E-16	1.36E-15	1.66E-15	1.93E-15	1.94E-15	1.69E-15	7.68E-16
1806.327729	6.65E-16	1.22E-15	7.72E-16	1.91E-15	1.94E-15	2.30E-15	2.24E-15	2.43E-15	1.51E-15
1806.400973	8.28E-16	1.01E-15	6.58E-16	2.08E-15	2.11E-15	2.08E-15	1.74E-15	2.34E-15	1.69E-15
1806.474216	5.63E-16	1.09E-15	8.73E-16	1.34E-15	1.22E-15	1.34E-15	1.20E-15	2.15E-15	2.56E-15
1806.547459	3.85E-16	8.51E-16	6.64E-16	1.02E-15	1.46E-15	1.58E-15	1.12E-15	1.03E-15	2.22E-15
1806.620703	5.08E-16	8.79E-16	1.11E-15	9.11E-16	1.16E-15	1.45E-15	9.86E-16	9.93E-16	2.82E-15
1806.693946	5.01E-16	9.66E-16	1.23E-15	1.28E-15	1.03E-15	1.74E-15	1.35E-15	4.65E-16	3.47E-15
1806.76719	6.66E-16	1.35E-15	6.38E-16	9.07E-16	1.65E-15	2.02E-15	1.20E-15	8.54E-16	1.98E-15
1806.840433	6.61E-16	1.24E-15	6.24E-16	1.24E-15	1.49E-15	1.75E-15	8.26E-16	1.49E-15	1.51E-15
1806.913676	3.42E-16	8.51E-16	6.40E-16	1.61E-15	8.96E-16	1.27E-15	9.39E-16	5.31E-16	7.59E-16
1806.98692	6.11E-16	1.20E-15	4.62E-16	1.15E-15	7.77E-16	1.40E-15	7.72E-16	8.38E-16	9.34E-16
1807.060163	7.02E-16	8.49E-16	5.76E-16	8.87E-16	6.55E-16	1.58E-15	8.86E-16	1.14E-15	6.71E-16
1807.133406	6.34E-16	6.71E-16	5.83E-16	8.78E-16	7.52E-16	1.17E-15	9.91E-16	9.48E-16	8.11E-16
1807.20665	6.71E-16	3.78E-16	5.22E-16	1.00E-15	1.50E-15	9.47E-16	1.08E-15	1.25E-15	9.46E-16
1807.279893	8.27E-16	5.34E-16	8.85E-16	8.57E-16	9.30E-16	1.31E-15	1.08E-15	1.90E-15	1.38E-15
1807.353136	6.86E-16	8.27E-16	1.15E-15	1.19E-15	8.73E-16	1.22E-15	7.29E-16	1.84E-15	1.65E-15
1807.42638	9.40E-16	8.97E-16	9.40E-16	1.91E-15	1.22E-15	1.46E-15	1.08E-15	1.95E-15	1.06E-15
1807.499623	1.55E-15	8.02E-16	8.70E-16	1.02E-15	1.29E-15	2.02E-15	1.16E-15	1.87E-15	8.91E-16
1807.572866	1.04E-15	9.20E-16	4.06E-16	1.12E-15	9.21E-16	1.39E-15	1.56E-15	1.53E-15	1.67E-15
1807.64611	5.40E-16	7.10E-16	4.21E-16	8.49E-16	2.02E-15	1.83E-15	2.00E-15	8.57E-16	1.56E-15
1807.719353	6.33E-16	8.75E-16	7.06E-16	6.52E-16	1.94E-15	1.35E-15	1.39E-15	1.03E-15	1.10E-15
1807.792597	5.30E-16	8.63E-16	1.02E-15	1.12E-15	1.32E-15	1.25E-15	1.13E-15	8.70E-16	1.46E-15
1807.86584	4.94E-16	8.57E-16	8.84E-16	1.45E-15	1.11E-15	7.24E-16	1.36E-15	8.33E-16	1.36E-15
1807.939083	9.24E-16	9.88E-16	5.86E-16	1.40E-15	1.26E-15	9.35E-16	1.30E-15	1.17E-15	1.01E-15
1808.012327	7.98E-16	5.76E-16	6.22E-16	1.57E-15	1.22E-15	6.85E-16	8.29E-16	8.38E-16	1.56E-15
1808.08557	8.68E-16	7.61E-16	4.43E-16	2.03E-15	1.34E-15	8.14E-16	1.48E-15	9.01E-16	1.46E-15
1808.158813	9.10E-16	7.45E-16	5.55E-16	1.73E-15	1.05E-15	9.50E-16	1.53E-15	1.30E-15	1.17E-15
1808.232057	7.18E-16	9.02E-16	6.13E-16	7.93E-16	9.44E-16	7.80E-16	1.58E-15	1.30E-15	1.04E-15
1808.3053	7.45E-16	9.13E-16	1.46E-15	6.01E-16	1.90E-15	8.98E-16	1.09E-15	7.87E-16	1.07E-15
1808.378543	7.25E-16	9.31E-16	1.33E-15	9.63E-16	1.31E-15	1.54E-15	6.21E-16	8.97E-16	9.74E-16
1808.451787	1.23E-15	5.77E-16	7.58E-16	1.45E-15	1.15E-15	1.53E-15	9.82E-16	1.42E-15	1.60E-15
1808.52503	2.11E-15	6.29E-16	4.83E-16	2.21E-15	1.59E-15	1.48E-15	1.24E-15	1.56E-15	1.33E-15
1808.598274	1.26E-15	7.05E-16	6.36E-16	1.28E-15	1.25E-15	1.30E-15	8.74E-16	1.05E-15	1.50E-15
1808.671517	9.46E-16	7.06E-16	9.48E-16	1.20E-15	1.25E-15	1.26E-15	7.13E-16	8.26E-16	1.44E-15
1808.74476	8.80E-16	5.54E-16	8.88E-16	1.66E-15	1.47E-15	1.13E-15	1.42E-15	1.35E-15	8.03E-16
1808.818004	7.23E-16	8.51E-16	5.50E-16	1.35E-15	1.12E-15	1.03E-15	1.63E-15	1.38E-15	5.43E-16
1808.891247	6.00E-16	9.65E-16	4.82E-16	1.26E-15	1.24E-15	9.61E-16	1.08E-15	1.66E-15	7.32E-16
1808.96449	8.43E-16	6.08E-16	8.87E-16	1.22E-15	8.34E-16	8.68E-16	9.94E-16	1.23E-15	5.29E-16
1809.037734	4.73E-16	9.47E-16	1.52E-15	1.31E-15	1.23E-15	1.02E-15	1.04E-15	9.78E-16	7.30E-16
1809.110977	8.02E-16	8.58E-16	9.70E-16	1.50E-15	1.82E-15	1.43E-15	1.26E-15	6.70E-16	8.20E-16
1809.18422	9.30E-16	8.56E-16	4.25E-16	1.20E-15	1.73E-15	1.18E-15	9.96E-16	6.54E-16	8.32E-16
1809.257464	8.61E-16	9.91E-16	7.22E-16	1.46E-15	1.01E-15	8.58E-16	1.22E-15	8.60E-16	7.74E-16
1809.330707	5.64E-16	1.19E-15	7.94E-16	1.32E-15	8.00E-16	1.08E-15	1.60E-15	1.17E-15	1.07E-15
1809.40395	7.34E-16	9.26E-16	5.21E-16	9.97E-16	9.83E-16	1.30E-15	1.07E-15	1.06E-15	6.98E-16
1809.477194	1.01E-15	8.04E-16	1.00E-15	1.06E-15	7.23E-16	1.41E-15	1.13E-15	1.12E-15	6.89E-16
1809.550437	6.04E-16	7.52E-16	7.32E-16	1.11E-15	7.69E-16	1.48E-15	1.56E-15	1.40E-15	1.20E-15
1809.623681	8.51E-16	7.88E-16	7.14E-16	1.11E-15	1.69E-15	1.52E-15	1.38E-15	2.15E-15	9.50E-16
1809.696924	1.45E-15	9.70E-16	9.16E-16	1.56E-15	2.08E-15	2.04E-15	1.36E-15	1.38E-15	1.04E-15
1809.770167	1.25E-15	8.72E-16	1.24E-15	1.64E-15	1.05E-15	1.58E-15	1.12E-15	8.04E-16	1.22E-15
1809.843411	1.21E-15	6.85E-16	4.91E-16	1.20E-15	8.11E-16	1.20E-15	1.54E-15	1.59E-15	1.32E-15
1809.916654	1.16E-15	1.16E-15	6.12E-16	1.68E-15	7.18E-16	1.41E-15	1.34E-15	1.98E-15	1.46E-15
1809.989897	9.47E-16	1.06E-15	8.24E-16	2.85E-15	7.17E-16	1.32E-15	1.31E-15	1.10E-15	1.15E-15
1810.063141	8.79E-16	1.02E-15	6.52E-16	2.21E-15	1.46E-15	1.31E-15	1.02E-15	9.69E-16	1.12E-15
1810.136384	5.33E-16	1.29E-15	5.73E-16	1.57E-15	1.38E-15	1.35E-15	1.05E-15	1.36E-15	1.07E-15
1810.209627	5.80E-16	1.38E-15	8.16E-16	1.14E-15	1.78E-15	1.04E-15	1.27E-15	9.15E-16	7.24E-16
1810.282871	7.41E-16	1.04E-15	5.41E-16	1.01E-15	1.54E-15	1.45E-15	8.84E-16	7.71E-16	1.18E-15
1810.356114	1.01E-15	1.17E-15	8.51E-16	8.67E-16	1.41E-15	8.86E-16	1.84E-15	1.00E-15	1.07E-15
1810.429357	1.11E-15	1.61E-15	7.59E-16	1.98E-15	1.59E-15	7.12E-16	1.59E-15	1.55E-15	9.13E-16
1810.502601	4.83E-16	8.09E-16	6.04E-16	2.05E-15	1.29E-15	7.20E-16	6.73E-16	1.49E-15	9.92E-16
1810.575844	6.94E-16	6.50E-16	1.08E-15	1.60E-15	9.85E-16	4.14E-16	4.61E-16	1.05E-15	9.16E-16
1810.649088	9.68E-16	8.65E-16	1.26E-15	1.40E-15	1.48E-15	1.37E-15	6.09E-16	8.20E-16	1.76E-15
1810.722331	1.12E-15	1.25E-15	9.14E-16	1.74E-15	1.30E-15	1.61E-15	1.05E-15	1.05E-15	2.04E-15
1810.795574	8.97E-16	1.04E-15	1.29E-15	1.86E-15	1.28E-15	2.24E-15	1.48E-15	1.03E-15	1.06E-15
1810.868818	7.44E-16	7.31E-16	1.10E-15	1.08E-15	1.39E-15	1.14E-15	9.80E-16	9.67E-16	1.36E-15
1810.942061	8.56E-16	7.41E-16	1.03E-15	1.80E-15	1.72E-15	1.47E-15	9.45E-16	8.34E-16	1.53E-15
1811.015304	7.12E-16	8.44E-16	5.94E-16	8.87E-16	1.22E-15	1.66E-15	1.66E-15	1.29E-15	1.65E-15
1811.088548	8.43E-16	7.76E-16	7.13E-16	9.04E-16	1.29E-15	1.79E-15	1.79E-15	7.35E-16	1.21E-15
1811.161791	1.05E-15	7.09E-16	8.18E-16	1.07E-15	1.28E-15	1.06E-15	1.19E-15	1.11E-15	1.75E-15
1811.235034	1.29E-15	7.63E-16	8.37E-16	1.23E-15	6.67E-16	1.46E-15	7.64E-16	1.16E-15	1.39E-15
1811.308278	8.23E-16	6.40E-16	8.24E-16	1.01E-15	9.47E-16	1.29E-15	8.12E-16	1.12E-15	9.31E-16
1811.381521	9.00E-16	5.24E-16	9.12E-16	7.74E-16	1.22E-15	1.49E-15	1.08E-15	1.26E-15	1.17E-15
1811.454765	8.28E-16	5.10E-16	7.09E-16	1.41E-15	8.31E-16	1.55E-15	7.32E-16	1.03E-15	1.51E-15
1811.528008	4.74E-16	7.21E-16	1.07E-15	1.41E-15	1.04E-15	1.49E-15	1.58E-15	1.40E-15	1.56E-15
1811.601251	1.37E-15	1.00E-15	1.37E-15	1.47E-15	1.09E-15	2.01E-15	1.48E-15	9.97E-16	8.09E-16
1811.674495	8.30E-16	1.00E-15	7.08E-16	1.34E-15	1.03E-15	1.56E-15	1.16E-15	8.01E-16	9.54E-16
1811.747738	7.15E-16	8.70E-16	6.32E-16	1.43E-15	1.27E-15	1.00E-15	1.14E-15	1.42E-15	1.10E-15
1811.820981	1.35E-15	7.15E-16	8.30E-16	1.58E-15	1.90E-15	8.86E-16	1.64E-15	2.20E-15	1.12E-15
1811.894225	1.06E-15	7.78E-16	7.24E-16	1.28E-15	1.25E-15	1.15E-15	1.50E-15	1.79E-15	7.69E-16
1811.967468	8.96E-16	6.55E-16	9.94E-16	9.45E-16	1.87E-15	1.19E-15	1.31E-15	1.69E-15	1.23E-15
1812.040711	6.69E-16	5.09E-16	1.03E-15	1.10E-15	1.63E-15	1.35E-15	1.41E-15	1.12E-15	1.27E-15
1812.113955	9.08E-16	5.39E-16	7.93E-16	1.02E-15	9.12E-16	1.23E-15	1.47E-15	1.03E-15	9.95E-16
1812.187198	9.49E-16	8.45E-16	1.05E-15	1.16E-15	8.93E-16	1.24E-15	9.94E-16	1.21E-15	1.67E-15
1812.260441	8.14E-16	1.02E-15	1.30E-15	1.59E-15	9.01E-16	1.54E-15	9.69E-16	1.28E-15	1.14E-15
1812.333685	4.22E-16	1.16E-15	1.21E-15	1.60E-15	1.14E-15	1.46E-15	1.08E-15	6.38E-16	9.05E-16
1812.406928	7.31E-16	1.07E-15	8.67E-16	1.72E-15	9.05E-16	1.05E-15	1.34E-15	5.67E-16	1.07E-15
1812.480172	5.95E-16	7.29E-16	6.51E-16	1.64E-15	6.78E-16	5.58E-16	1.69E-15	9.44E-16	1.49E-15
1812.553415	3.80E-16	9.15E-16	1.31E-15	9.22E-16	6.11E-16	8.50E-16	7.18E-16	1.46E-15	9.61E-16
1812.626658	4.66E-16	7.89E-16	1.18E-15	8.88E-16	7.18E-16	1.90E-15	8.92E-16	1.11E-15	1.26E-15
1812.699902	6.93E-16	7.65E-16	9.89E-16	1.25E-15	1.09E-15	1.55E-15	1.94E-15	1.15E-15	1.48E-15
1812.773145	8.46E-16	2.75E-16	9.50E-16	1.28E-15	1.26E-15	1.33E-15	7.69E-16	9.54E-16	1.15E-15
1812.846388	7.30E-16	6.29E-16	1.25E-15	1.43E-15	9.81E-16	1.39E-15	1.61E-15	7.07E-16	6.42E-16
1812.919632	7.16E-16	8.87E-16	1.30E-15	1.21E-15	6.19E-16	1.31E-15	1.11E-15	1.38E-15	1.37E-15
1812.992875	5.42E-16	8.65E-16	1.28E-15	6.60E-16	1.05E-15	1.08E-15	7.26E-16	1.74E-15	1.64E-15
1813.066118	6.21E-16	1.09E-15	1.26E-15	1.45E-15	7.04E-16	1.40E-15	8.55E-16	1.55E-15	2.06E-15
1813.139362	6.76E-16	8.47E-16	9.55E-16	1.39E-15	1.09E-15	8.39E-16	1.10E-15	1.43E-15	1.36E-15
1813.212605	6.59E-16	9.85E-16	1.02E-15	6.02E-16	1.76E-15	1.09E-15	1.13E-15	2.17E-15	1.72E-15
1813.285849	4.64E-16	1.30E-15	8.59E-16	4.93E-16	1.77E-15	1.71E-15	8.13E-16	1.65E-15	1.91E-15
1813.359092	5.28E-16	1.08E-15	8.65E-16	1.13E-15	1.51E-15	1.50E-15	8.28E-16	1.29E-15	1.17E-15
1813.432335	1.08E-15	9.86E-16	6.81E-16	1.75E-15	1.41E-15	1.22E-15	1.21E-15	1.40E-15	7.08E-16
1813.505579	9.78E-16	1.04E-15	8.57E-16	1.62E-15	1.07E-15	1.23E-15	1.49E-15	1.60E-15	1.23E-15
1813.578822	5.56E-16	1.00E-15	1.76E-15	1.39E-15	1.01E-15	1.36E-15	1.74E-15	1.71E-15	1.30E-15
1813.652065	6.04E-16	6.62E-16	2.07E-15	1.10E-15	1.16E-15	1.42E-15	1.54E-15	1.53E-15	9.46E-16
1813.725309	6.21E-16	7.84E-16	1.65E-15	1.25E-15	1.19E-15	1.49E-15	1.55E-15	1.38E-15	1.23E-15
1813.798552	5.14E-16	9.50E-16	9.49E-16	1.70E-15	1.24E-15	1.59E-15	1.71E-15	8.65E-16	1.21E-15
1813.871795	6.43E-16	5.99E-16	1.12E-15	1.55E-15	1.07E-15	1.32E-15	1.17E-15	6.54E-16	8.23E-16
1813.945039	1.10E-15	6.09E-16	1.15E-15	1.76E-15	1.44E-15	9.59E-16	1.43E-15	9.79E-16	5.63E-16
1814.018282	7.86E-16	8.23E-16	1.11E-15	1.86E-15	2.07E-15	9.34E-16	1.30E-15	1.29E-15	6.28E-16
1814.091525	4.12E-16	8.98E-16	7.89E-16	1.59E-15	1.74E-15	1.29E-15	1.20E-15	1.04E-15	9.40E-16
1814.164769	7.22E-16	1.05E-15	4.84E-16	9.16E-16	1.97E-15	1.11E-15	8.25E-16	1.34E-15	9.63E-16
1814.238012	1.14E-15	9.80E-16	6.57E-16	1.18E-15	1.60E-15	1.27E-15	1.60E-15	1.98E-15	1.21E-15
1814.311256	8.75E-16	7.12E-16	7.57E-16	1.65E-15	1.80E-15	1.16E-15	1.69E-15	1.14E-15	9.92E-16
1814.384499	1.04E-15	9.54E-16	1.00E-15	1.15E-15	1.38E-15	5.49E-16	1.07E-15	1.07E-15	1.20E-15
1814.457742	7.18E-16	1.02E-15	1.11E-15	1.19E-15	1.71E-15	1.01E-15	1.25E-15	1.01E-15	1.10E-15
1814.530986	6.90E-16	6.70E-16	8.99E-16	2.25E-15	1.70E-15	2.01E-15	1.09E-15	6.28E-16	8.16E-16
1814.604229	8.29E-16	1.15E-15	7.19E-16	1.39E-15	1.79E-15	2.81E-15	1.93E-15	8.72E-16	9.71E-16
1814.677472	7.50E-16	1.04E-15	6.76E-16	8.40E-16	2.67E-15	1.58E-15	1.89E-15	1.07E-15	1.15E-15
1814.750716	7.21E-16	7.26E-16	4.79E-16	1.41E-15	1.90E-15	1.29E-15	1.27E-15	7.06E-16	2.14E-15
1814.823959	4.15E-16	4.66E-16	6.47E-16	1.12E-15	1.35E-15	1.51E-15	1.01E-15	8.44E-16	2.72E-15
1814.897202	8.35E-16	7.29E-16	6.28E-16	1.71E-15	2.06E-15	5.37E-16	6.86E-16	1.03E-15	2.20E-15
1814.970446	1.14E-15	6.50E-16	1.02E-15	1.23E-15	1.58E-15	1.02E-15	1.21E-15	4.82E-16	1.66E-15
1815.043689	6.38E-16	6.52E-16	1.01E-15	1.21E-15	1.09E-15	1.43E-15	1.53E-15	7.33E-16	6.76E-16
1815.116932	7.45E-16	5.68E-16	6.42E-16	1.14E-15	1.19E-15	1.21E-15	1.33E-15	1.12E-15	1.77E-15
1815.190176	8.36E-16	8.84E-16	5.16E-16	1.02E-15	1.50E-15	1.25E-15	1.25E-15	9.74E-16	2.56E-15
1815.263419	7.20E-16	5.94E-16	6.86E-16	1.43E-15	1.33E-15	1.33E-15	1.05E-15	9.85E-16	1.92E-15
1815.336663	8.40E-16	1.03E-15	8.39E-16	1.04E-15	1.19E-15	1.74E-15	1.03E-15	9.28E-16	1.46E-15
1815.409906	1.12E-15	8.21E-16	4.21E-16	7.73E-16	1.52E-15	1.13E-15	1.04E-15	1.00E-15	1.03E-15
1815.483149	9.28E-16	5.91E-16	5.20E-16	1.02E-15	1.02E-15	8.15E-16	1.25E-15	1.22E-15	1.03E-15
1815.556393	1.25E-15	7.36E-16	1.15E-15	9.01E-16	1.26E-15	1.06E-15	1.27E-15	1.02E-15	1.36E-15
1815.629636	8.63E-16	7.22E-16	1.22E-15	1.63E-15	1.18E-15	1.48E-15	7.93E-16	9.25E-16	1.19E-15
1815.702879	4.12E-16	9.48E-16	9.88E-16	2.34E-15	1.06E-15	8.52E-16	8.61E-16	8.95E-16	1.26E-15
1815.776123	7.41E-16	9.33E-16	5.53E-16	2.17E-15	1.03E-15	5.31E-16	9.76E-16	8.57E-16	6.16E-16
1815.849366	6.59E-16	5.88E-16	5.81E-16	2.35E-15	1.51E-15	1.46E-15	1.30E-15	1.30E-15	1.06E-15
1815.922609	4.55E-16	4.63E-16	7.04E-16	2.01E-15	2.17E-15	1.65E-15	1.82E-15	1.19E-15	8.13E-16
1815.995853	4.80E-16	7.81E-16	1.28E-15	1.56E-15	2.07E-15	1.71E-15	1.31E-15	1.06E-15	8.98E-16
1816.069096	1.04E-15	9.18E-16	1.15E-15	1.60E-15	1.31E-15	1.50E-15	1.18E-15	1.26E-15	1.09E-15
1816.14234	7.01E-16	9.27E-16	8.89E-16	2.04E-15	6.66E-16	1.32E-15	8.03E-16	1.58E-15	1.22E-15
1816.215583	3.99E-16	8.09E-16	9.80E-16	1.31E-15	7.66E-16	7.70E-16	1.04E-15	1.06E-15	1.58E-15
1816.288826	4.91E-16	5.58E-16	1.03E-15	1.18E-15	1.52E-15	1.29E-15	1.17E-15	1.28E-15	1.81E-15
1816.36207	1.11E-15	8.15E-16	9.41E-16	1.04E-15	9.16E-16	1.24E-15	9.24E-16	1.70E-15	1.67E-15
1816.435313	1.14E-15	7.09E-16	6.54E-16	1.42E-15	1.16E-15	1.28E-15	6.57E-16	9.25E-16	1.04E-15
1816.508556	5.48E-16	4.56E-16	7.09E-16	1.56E-15	1.58E-15	1.30E-15	6.82E-16	1.07E-15	5.50E-16
1816.5818	5.92E-16	7.05E-16	1.19E-15	1.16E-15	1.71E-15	9.90E-16	7.86E-16	9.78E-16	1.19E-15
1816.655043	6.89E-16	8.09E-16	1.28E-15	6.74E-16	1.53E-15	8.99E-16	9.83E-16	1.55E-15	1.27E-15
1816.728286	4.43E-16	7.72E-16	6.05E-16	5.80E-16	1.05E-15	1.23E-15	1.11E-15	1.21E-15	1.13E-15
1816.80153	7.59E-16	1.12E-15	7.07E-16	5.41E-16	1.07E-15	1.39E-15	1.43E-15	7.75E-16	1.16E-15
1816.874773	1.48E-15	9.87E-16	1.21E-15	6.43E-16	1.30E-15	1.42E-15	1.43E-15	1.33E-15	1.64E-15
1816.948016	1.11E-15	7.93E-16	1.76E-15	1.05E-15	7.47E-16	2.25E-15	1.08E-15	1.96E-15	1.20E-15
1817.02126	5.15E-16	1.40E-15	1.57E-15	7.33E-16	7.39E-16	1.22E-15	7.62E-16	1.05E-15	7.93E-16
1817.094503	5.52E-16	1.70E-15	1.01E-15	8.25E-16	6.84E-16	1.51E-15	1.39E-15	1.35E-15	7.36E-16
1817.167747	5.07E-16	8.26E-16	5.32E-16	1.44E-15	6.16E-16	1.20E-15	1.29E-15	1.35E-15	7.65E-16
1817.24099	5.07E-16	6.73E-16	6.27E-16	1.67E-15	7.65E-16	1.03E-15	8.93E-16	8.41E-16	1.17E-15
1817.314233	8.43E-16	6.65E-16	6.89E-16	1.01E-15	6.21E-16	1.07E-15	1.89E-15	9.62E-16	8.10E-16
1817.387477	7.11E-16	8.62E-16	6.97E-16	1.62E-15	7.69E-16	1.07E-15	1.75E-15	1.23E-15	1.27E-15
1817.46072	4.75E-16	6.14E-16	4.27E-16	1.89E-15	1.14E-15	1.13E-15	8.89E-16	1.55E-15	1.24E-15
1817.533963	6.44E-16	9.55E-16	4.01E-16	2.28E-15	1.43E-15	9.00E-16	1.96E-15	2.45E-15	1.36E-15
1817.607207	8.10E-16	1.50E-15	9.50E-16	2.53E-15	1.54E-15	1.40E-15	2.20E-15	1.79E-15	1.06E-15
1817.68045	5.92E-16	1.29E-15	8.47E-16	1.45E-15	7.99E-16	1.93E-15	9.57E-16	9.10E-16	1.54E-15
1817.753693	4.80E-16	1.12E-15	3.27E-16	2.01E-15	9.78E-16	1.37E-15	1.02E-15	4.94E-16	2.08E-15
1817.826937	5.72E-16	1.01E-15	4.27E-16	1.74E-15	6.64E-16	1.08E-15	8.24E-16	6.84E-16	1.16E-15
1817.90018	6.34E-16	1.14E-15	6.24E-16	1.03E-15	1.02E-15	8.36E-16	1.03E-15	1.37E-15	7.06E-16
1817.973424	6.83E-16	1.10E-15	1.08E-15	7.39E-16	9.32E-16	5.00E-16	1.63E-15	1.26E-15	1.61E-15
1818.046667	8.48E-16	9.40E-16	1.27E-15	1.16E-15	8.39E-16	7.06E-16	1.01E-15	1.19E-15	1.54E-15
1818.11991	9.01E-16	2.99E-16	8.45E-16	1.54E-15	1.19E-15	7.10E-16	1.71E-15	1.34E-15	1.23E-15
1818.193154	1.11E-15	5.07E-16	7.27E-16	8.78E-16	1.30E-15	8.53E-16	2.31E-15	1.06E-15	1.52E-15
1818.266397	5.53E-16	1.38E-15	6.72E-16	1.29E-15	2.15E-15	1.11E-15	8.70E-16	8.83E-16	1.69E-15
1818.33964	4.46E-16	1.23E-15	9.98E-16	1.37E-15	1.83E-15	1.07E-15	1.44E-15	7.66E-16	1.39E-15
1818.412884	7.50E-16	6.39E-16	8.66E-16	9.20E-16	1.29E-15	1.27E-15	1.29E-15	1.41E-15	9.09E-16
1818.486127	7.89E-16	7.46E-16	1.12E-15	6.93E-16	6.33E-16	1.58E-15	1.12E-15	1.07E-15	1.14E-15
1818.55937	8.88E-16	1.08E-15	1.15E-15	1.02E-15	6.55E-16	1.73E-15	1.46E-15	1.29E-15	8.82E-16
1818.632614	9.33E-16	9.51E-16	8.84E-16	1.11E-15	1.04E-15	1.55E-15	1.06E-15	1.45E-15	1.16E-15
1818.705857	1.25E-15	7.71E-16	8.05E-16	1.44E-15	1.59E-15	1.43E-15	6.27E-16	1.73E-15	1.33E-15
1818.7791	1.07E-15	7.15E-16	7.43E-16	1.43E-15	9.51E-16	1.20E-15	8.93E-16	1.20E-15	1.29E-15
1818.852344	7.12E-16	7.63E-16	1.00E-15	1.56E-15	8.96E-16	1.18E-15	1.42E-15	1.48E-15	9.68E-16
1818.925587	7.63E-16	4.87E-16	1.01E-15	1.60E-15	8.95E-16	1.23E-15	1.28E-15	1.61E-15	6.41E-16
1818.998831	9.82E-16	7.08E-16	6.68E-16	1.77E-15	9.49E-16	6.98E-16	1.13E-15	8.63E-16	5.91E-16
1819.072074	7.49E-16	6.88E-16	7.47E-16	1.38E-15	1.42E-15	7.65E-16	9.90E-16	5.51E-16	9.48E-16
1819.145317	1.34E-15	6.13E-16	1.39E-15	6.59E-16	9.90E-16	9.90E-16	1.08E-15	1.13E-15	1.66E-15
1819.218561	1.06E-15	6.23E-16	1.28E-15	8.76E-16	1.29E-15	9.09E-16	1.27E-15	1.29E-15	1.89E-15
1819.291804	7.10E-16	7.17E-16	8.14E-16	1.53E-15	1.39E-15	8.38E-16	1.80E-15	8.18E-16	1.43E-15
1819.365047	7.01E-16	9.95E-16	7.99E-16	8.75E-16	1.23E-15	1.06E-15	1.87E-15	7.40E-16	6.54E-16
1819.438291	7.22E-16	9.15E-16	1.22E-15	9.97E-16	1.44E-15	1.07E-15	1.75E-15	7.53E-16	1.43E-15
1819.511534	7.68E-16	1.20E-15	1.34E-15	1.57E-15	1.28E-15	5.77E-16	8.26E-16	1.15E-15	1.46E-15
1819.584777	4.69E-16	1.02E-15	8.31E-16	1.25E-15	1.86E-15	5.13E-16	3.83E-16	1.04E-15	1.51E-15
1819.658021	7.18E-16	1.08E-15	8.63E-16	1.13E-15	2.05E-15	8.03E-16	8.24E-16	1.25E-15	1.88E-15
1819.731264	4.62E-16	7.75E-16	7.37E-16	1.66E-15	1.43E-15	1.71E-15	1.10E-15	1.02E-15	1.44E-15
1819.804507	4.12E-16	2.29E-16	5.17E-16	1.77E-15	1.61E-15	2.77E-15	8.80E-16	1.08E-15	1.74E-15
1819.877751	3.87E-16	5.82E-16	9.91E-16	1.27E-15	1.29E-15	1.65E-15	9.16E-16	9.67E-16	1.82E-15
1819.950994	6.44E-16	6.29E-16	1.34E-15	1.60E-15	1.26E-15	7.70E-16	7.56E-16	1.89E-15	1.09E-15
1820.024238	9.92E-16	6.56E-16	1.19E-15	1.60E-15	1.06E-15	9.87E-16	4.06E-16	1.69E-15	1.23E-15
1820.097481	8.92E-16	6.87E-16	9.57E-16	2.17E-15	8.86E-16	1.94E-15	9.18E-16	1.43E-15	1.87E-15
1820.170724	7.52E-16	6.09E-16	7.16E-16	2.49E-15	1.06E-15	2.34E-15	1.16E-15	1.28E-15	2.19E-15
1820.243968	3.04E-16	7.76E-16	9.75E-16	1.82E-15	1.49E-15	2.00E-15	1.33E-15	1.79E-15	1.41E-15
1820.317211	7.20E-16	6.36E-16	1.07E-15	1.09E-15	1.41E-15	1.19E-15	1.24E-15	1.90E-15	1.41E-15
1820.390454	9.44E-16	5.64E-16	5.95E-16	9.24E-16	1.51E-15	1.04E-15	9.54E-16	1.22E-15	1.66E-15
1820.463698	1.03E-15	4.94E-16	5.27E-16	1.53E-15	9.50E-16	1.51E-15	8.96E-16	1.38E-15	9.13E-16
1820.536941	1.21E-15	4.80E-16	7.89E-16	1.39E-15	5.85E-16	1.52E-15	5.96E-16	1.25E-15	6.86E-16
1820.610184	8.12E-16	6.39E-16	1.30E-15	1.02E-15	8.22E-16	1.80E-15	9.94E-16	2.09E-15	1.25E-15
1820.683428	9.73E-16	7.10E-16	1.32E-15	1.19E-15	1.36E-15	1.52E-15	5.80E-16	1.24E-15	8.86E-16
1820.756671	1.24E-15	4.28E-16	6.71E-16	1.35E-15	1.34E-15	1.16E-15	9.92E-16	1.60E-15	4.00E-16
1820.829915	9.01E-16	6.24E-16	4.72E-16	1.29E-15	1.43E-15	1.12E-15	9.78E-16	1.90E-15	1.02E-15
1820.903158	5.53E-16	7.36E-16	3.45E-16	1.22E-15	1.28E-15	1.12E-15	1.47E-15	1.61E-15	2.01E-15
1820.976401	4.99E-16	6.30E-16	5.66E-16	7.39E-16	1.34E-15	8.53E-16	1.72E-15	8.16E-16	9.67E-16
